config_id,date_only,phase,rows_count,signals_count,max_allowed,violation
M4_030,2020-10-29,TRAIN,2,1.0,3,False
M4_030,2020-11-09,TRAIN,6,3.0,3,False
M4_030,2020-11-17,TRAIN,4,2.0,3,False
M4_030,2020-11-23,TRAIN,6,3.0,3,False
M4_030,2020-11-30,TRAIN,2,1.0,3,False
M4_030,2020-12-02,TRAIN,4,2.0,3,False
M4_030,2020-12-03,TRAIN,4,2.0,3,False
M4_030,2020-12-07,TRAIN,4,2.0,3,False
M4_030,2020-12-09,TRAIN,2,1.0,3,False
M4_030,2020-12-10,TRAIN,2,1.0,3,False
M4_030,2020-12-14,TRAIN,2,1.0,3,False
M4_030,2020-12-21,TRAIN,2,1.0,3,False
M4_030,2020-12-31,TRAIN,2,1.0,3,False
M4_030,2021-01-06,TRAIN,2,1.0,3,False
M4_030,2021-01-07,TRAIN,4,2.0,3,False
M4_030,2021-01-08,TRAIN,2,1.0,3,False
M4_030,2021-01-11,TRAIN,1,0.5,3,False
M4_030,2022-01-03,VAL,4,2.0,3,False
M4_030,2022-01-05,VAL,2,1.0,3,False
M4_030,2022-01-17,VAL,2,1.0,3,False
M4_030,2022-01-28,VAL,2,1.0,3,False
M4_030,2022-01-31,VAL,2,1.0,3,False
M4_030,2022-02-03,VAL,4,2.0,3,False
M4_030,2022-02-10,VAL,4,2.0,3,False
M4_030,2022-02-28,VAL,2,1.0,3,False
M4_030,2022-03-10,VAL,6,3.0,3,False
M4_030,2022-03-17,VAL,2,1.0,3,False
M4_030,2022-03-18,VAL,2,1.0,3,False
M4_030,2022-03-28,VAL,2,1.0,3,False
M4_030,2022-03-30,VAL,2,1.0,3,False
M4_030,2022-03-31,VAL,4,2.0,3,False
M4_030,2022-04-08,VAL,4,2.0,3,False
M4_030,2022-04-14,VAL,6,3.0,3,False
M4_030,2022-04-21,VAL,2,1.0,3,False
M4_030,2022-04-22,VAL,2,1.0,3,False
M4_030,2022-04-28,VAL,2,1.0,3,False
M4_030,2022-04-29,VAL,2,1.0,3,False
M4_030,2022-05-09,VAL,4,2.0,3,False
M4_030,2022-05-13,VAL,2,1.0,3,False
M4_030,2022-05-16,VAL,2,1.0,3,False
M4_030,2022-06-15,VAL,4,2.0,3,False
M4_030,2022-06-27,VAL,2,1.0,3,False
M4_030,2022-06-28,VAL,2,1.0,3,False
M4_030,2022-06-30,VAL,2,1.0,3,False
M4_030,2022-07-08,VAL,2,1.0,3,False
M4_030,2022-07-13,VAL,4,2.0,3,False
M4_030,2022-07-15,VAL,2,1.0,3,False
M4_030,2022-07-21,VAL,2,1.0,3,False
M4_030,2022-08-01,VAL,6,3.0,3,False
M4_030,2022-08-05,VAL,4,2.0,3,False
M4_030,2022-08-12,VAL,2,1.0,3,False
M4_030,2022-08-16,VAL,2,1.0,3,False
M4_030,2022-08-17,VAL,2,1.0,3,False
M4_030,2022-08-18,VAL,2,1.0,3,False
M4_030,2022-08-23,VAL,2,1.0,3,False
M4_030,2022-08-26,VAL,2,1.0,3,False
M4_030,2022-08-30,VAL,2,1.0,3,False
M4_030,2022-09-13,VAL,4,2.0,3,False
M4_030,2022-09-29,VAL,2,1.0,3,False
M4_030,2022-10-07,VAL,2,1.0,3,False
M4_030,2022-10-12,VAL,4,2.0,3,False
M4_030,2022-10-13,VAL,4,2.0,3,False
M4_030,2022-10-17,VAL,2,1.0,3,False
M4_030,2022-10-18,VAL,2,1.0,3,False
M4_030,2022-10-21,VAL,4,2.0,3,False
M4_030,2022-10-24,VAL,4,2.0,3,False
M4_030,2022-10-25,VAL,2,1.0,3,False
M4_030,2022-10-28,VAL,2,1.0,3,False
M4_030,2022-11-04,VAL,4,2.0,3,False
M4_030,2022-11-17,VAL,4,2.0,3,False
M4_030,2022-11-29,VAL,2,1.0,3,False
M4_030,2022-11-30,VAL,2,1.0,3,False
M4_030,2022-12-01,VAL,4,2.0,3,False
M4_030,2022-12-05,VAL,6,3.0,3,False
M4_030,2022-12-07,VAL,4,2.0,3,False
M4_030,2022-12-15,VAL,2,1.0,3,False
M4_030,2022-12-27,VAL,2,1.0,3,False
M4_030,2022-12-30,VAL,2,1.0,3,False
M4_030,2023-01-05,VAL,6,3.0,3,False
M4_030,2023-01-06,VAL,2,1.0,3,False
M4_030,2023-01-12,VAL,6,3.0,3,False
M4_030,2023-01-17,VAL,2,1.0,3,False
M4_030,2023-01-24,VAL,4,2.0,3,False
M4_030,2023-01-26,VAL,2,1.0,3,False
M4_030,2023-01-30,VAL,2,1.0,3,False
M4_030,2023-02-13,VAL,4,2.0,3,False
M4_030,2023-02-14,VAL,2,1.0,3,False
M4_030,2023-02-15,VAL,2,1.0,3,False
M4_030,2023-02-21,VAL,2,1.0,3,False
M4_030,2023-02-22,VAL,4,2.0,3,False
M4_030,2023-02-27,VAL,2,1.0,3,False
M4_030,2023-02-28,VAL,2,1.0,3,False
M4_030,2023-03-07,VAL,4,2.0,3,False
M4_030,2023-03-13,VAL,2,1.0,3,False
M4_030,2023-04-04,VAL,4,2.0,3,False
M4_030,2023-04-10,VAL,2,1.0,3,False
M4_030,2023-04-17,VAL,2,1.0,3,False
M4_030,2023-04-26,VAL,2,1.0,3,False
M4_030,2023-04-28,VAL,2,1.0,3,False
M4_030,2023-05-01,VAL,4,2.0,3,False
M4_030,2023-05-04,VAL,4,2.0,3,False
M4_030,2023-05-08,VAL,2,1.0,3,False
M4_030,2023-05-11,VAL,2,1.0,3,False
M4_030,2023-05-18,VAL,2,1.0,3,False
M4_030,2023-05-22,VAL,2,1.0,3,False
M4_030,2023-05-24,VAL,2,1.0,3,False
M4_030,2023-05-26,VAL,4,2.0,3,False
M4_030,2023-06-06,VAL,4,2.0,3,False
M4_030,2023-06-07,VAL,4,2.0,3,False
M4_030,2023-06-13,VAL,2,1.0,3,False
M4_030,2023-06-14,VAL,2,1.0,3,False
M4_030,2023-06-15,VAL,2,1.0,3,False
M4_030,2023-06-16,VAL,6,3.0,3,False
M4_030,2023-06-22,VAL,4,2.0,3,False
M4_030,2023-06-29,VAL,2,1.0,3,False
M4_030,2023-06-30,VAL,2,1.0,3,False
M4_030,2023-07-03,VAL,2,1.0,3,False
M4_030,2023-07-06,VAL,2,1.0,3,False
M4_030,2023-07-10,VAL,4,2.0,3,False
M4_030,2023-07-12,VAL,2,1.0,3,False
M4_030,2023-07-14,VAL,4,2.0,3,False
M4_030,2023-07-27,VAL,2,1.0,3,False
M4_030,2023-07-31,VAL,2,1.0,3,False
M4_030,2023-08-02,VAL,4,2.0,3,False
M4_030,2023-08-07,VAL,4,2.0,3,False
M4_030,2023-08-11,VAL,2,1.0,3,False
M4_030,2023-08-14,VAL,2,1.0,3,False
M4_030,2023-08-18,VAL,2,1.0,3,False
M4_030,2023-08-22,VAL,2,1.0,3,False
M4_030,2023-08-30,VAL,2,1.0,3,False
M4_030,2023-09-01,VAL,6,3.0,3,False
M4_030,2023-09-08,VAL,2,1.0,3,False
M4_030,2023-09-11,VAL,2,1.0,3,False
M4_030,2023-09-29,VAL,2,1.0,3,False
M4_030,2023-10-06,VAL,4,2.0,3,False
M4_030,2023-10-11,VAL,4,2.0,3,False
M4_030,2023-10-12,VAL,2,1.0,3,False
M4_030,2023-10-13,VAL,2,1.0,3,False
M4_030,2023-10-17,VAL,4,2.0,3,False
M4_030,2023-10-26,VAL,2,1.0,3,False
M4_030,2023-10-27,VAL,2,1.0,3,False
M4_030,2023-10-31,VAL,2,1.0,3,False
M4_030,2023-11-14,VAL,4,2.0,3,False
M4_030,2023-11-20,VAL,2,1.0,3,False
M4_030,2023-11-22,VAL,2,1.0,3,False
M4_030,2023-11-28,VAL,2,1.0,3,False
M4_030,2023-12-01,VAL,4,2.0,3,False
M4_030,2023-12-04,VAL,2,1.0,3,False
M4_030,2023-12-12,VAL,2,1.0,3,False
M4_030,2023-12-14,VAL,2,1.0,3,False
M4_030,2023-12-22,VAL,2,1.0,3,False
M4_030,2023-12-29,VAL,4,2.0,3,False
M4_030,2024-01-03,TEST,4,2.0,3,False
M4_030,2024-01-05,TEST,2,1.0,3,False
M4_030,2024-01-09,TEST,2,1.0,3,False
M4_030,2024-01-10,TEST,2,1.0,3,False
M4_030,2024-01-11,TEST,2,1.0,3,False
M4_030,2024-01-24,TEST,4,2.0,3,False
M4_030,2024-01-25,TEST,2,1.0,3,False
M4_030,2024-01-31,TEST,4,2.0,3,False
M4_030,2024-02-02,TEST,4,2.0,3,False
M4_030,2024-02-08,TEST,2,1.0,3,False
M4_030,2024-02-13,TEST,2,1.0,3,False
M4_030,2024-02-22,TEST,2,1.0,3,False
M4_030,2024-02-29,TEST,4,2.0,3,False
M4_030,2024-03-01,TEST,4,2.0,3,False
M4_030,2024-03-04,TEST,4,2.0,3,False
M4_030,2024-03-06,TEST,2,1.0,3,False
M4_030,2024-03-07,TEST,4,2.0,3,False
M4_030,2024-03-11,TEST,2,1.0,3,False
M4_030,2024-03-12,TEST,2,1.0,3,False
M4_030,2024-03-14,TEST,2,1.0,3,False
M4_030,2024-03-18,TEST,2,1.0,3,False
M4_030,2024-03-25,TEST,2,1.0,3,False
M4_030,2024-03-28,TEST,4,2.0,3,False
M4_030,2024-04-03,TEST,2,1.0,3,False
M4_030,2024-04-05,TEST,4,2.0,3,False
M4_030,2024-04-08,TEST,4,2.0,3,False
M4_030,2024-04-09,TEST,4,2.0,3,False
M4_030,2024-04-10,TEST,2,1.0,3,False
M4_030,2024-04-11,TEST,2,1.0,3,False
M4_030,2024-04-15,TEST,2,1.0,3,False
M4_030,2024-04-23,TEST,4,2.0,3,False
M4_030,2024-04-25,TEST,2,1.0,3,False
M4_030,2024-04-29,TEST,2,1.0,3,False
M4_030,2024-05-09,TEST,2,1.0,3,False
M4_030,2024-05-10,TEST,2,1.0,3,False
M4_030,2024-05-14,TEST,4,2.0,3,False
M4_030,2024-05-17,TEST,2,1.0,3,False
M4_030,2024-05-28,TEST,4,2.0,3,False
M4_030,2024-05-29,TEST,2,1.0,3,False
M4_030,2024-06-07,TEST,4,2.0,3,False
M4_030,2024-06-18,TEST,4,2.0,3,False
M4_030,2024-06-20,TEST,2,1.0,3,False
M4_030,2024-06-26,TEST,2,1.0,3,False
M4_030,2024-06-27,TEST,2,1.0,3,False
M4_030,2024-07-12,TEST,3,1.5,3,False
M4_030,2024-07-16,TEST,2,1.0,3,False
M4_030,2024-07-31,TEST,1,0.5,3,False
M4_032,2020-01-07,TRAIN,6,3.0,3,False
M4_032,2020-01-09,TRAIN,2,1.0,3,False
M4_032,2020-01-10,TRAIN,2,1.0,3,False
M4_032,2020-01-15,TRAIN,2,1.0,3,False
M4_032,2020-01-16,TRAIN,2,1.0,3,False
M4_032,2020-01-21,TRAIN,2,1.0,3,False
M4_032,2020-01-22,TRAIN,2,1.0,3,False
M4_032,2020-01-23,TRAIN,2,1.0,3,False
M4_032,2020-01-24,TRAIN,4,2.0,3,False
M4_032,2020-01-27,TRAIN,2,1.0,3,False
M4_032,2020-01-31,TRAIN,2,1.0,3,False
M4_032,2020-02-07,TRAIN,2,1.0,3,False
M4_032,2020-02-21,TRAIN,4,2.0,3,False
M4_032,2020-02-24,TRAIN,4,2.0,3,False
M4_032,2020-02-26,TRAIN,2,1.0,3,False
M4_032,2020-03-10,TRAIN,4,2.0,3,False
M4_032,2020-03-18,TRAIN,4,2.0,3,False
M4_032,2020-03-26,TRAIN,2,1.0,3,False
M4_032,2020-04-02,TRAIN,4,2.0,3,False
M4_032,2020-04-06,TRAIN,4,2.0,3,False
M4_032,2020-04-09,TRAIN,2,1.0,3,False
M4_032,2020-04-15,TRAIN,2,1.0,3,False
M4_032,2020-04-16,TRAIN,2,1.0,3,False
M4_032,2020-04-28,TRAIN,2,1.0,3,False
M4_032,2020-04-30,TRAIN,4,2.0,3,False
M4_032,2020-05-07,TRAIN,4,2.0,3,False
M4_032,2020-05-08,TRAIN,4,2.0,3,False
M4_032,2020-05-12,TRAIN,2,1.0,3,False
M4_032,2020-05-15,TRAIN,4,2.0,3,False
M4_032,2020-05-20,TRAIN,2,1.0,3,False
M4_032,2020-05-21,TRAIN,2,1.0,3,False
M4_032,2020-05-25,TRAIN,2,1.0,3,False
M4_032,2020-05-27,TRAIN,4,2.0,3,False
M4_032,2020-05-28,TRAIN,2,1.0,3,False
M4_032,2020-06-03,TRAIN,4,2.0,3,False
M4_032,2020-06-04,TRAIN,4,2.0,3,False
M4_032,2020-06-08,TRAIN,2,1.0,3,False
M4_032,2020-06-09,TRAIN,2,1.0,3,False
M4_032,2020-06-10,TRAIN,2,1.0,3,False
M4_032,2020-06-12,TRAIN,2,1.0,3,False
M4_032,2020-06-15,TRAIN,2,1.0,3,False
M4_032,2020-06-17,TRAIN,2,1.0,3,False
M4_032,2020-06-18,TRAIN,2,1.0,3,False
M4_032,2020-06-19,TRAIN,2,1.0,3,False
M4_032,2020-06-30,TRAIN,2,1.0,3,False
M4_032,2020-07-01,TRAIN,4,2.0,3,False
M4_032,2020-07-02,TRAIN,6,3.0,3,False
M4_032,2020-07-08,TRAIN,2,1.0,3,False
M4_032,2020-07-13,TRAIN,2,1.0,3,False
M4_032,2020-07-14,TRAIN,2,1.0,3,False
M4_032,2020-07-21,TRAIN,2,1.0,3,False
M4_032,2020-08-07,TRAIN,4,2.0,3,False
M4_032,2020-08-10,TRAIN,6,3.0,3,False
M4_032,2020-08-11,TRAIN,4,2.0,3,False
M4_032,2020-08-17,TRAIN,2,1.0,3,False
M4_032,2020-08-21,TRAIN,2,1.0,3,False
M4_032,2020-08-26,TRAIN,2,1.0,3,False
M4_032,2020-08-27,TRAIN,2,1.0,3,False
M4_032,2020-08-28,TRAIN,2,1.0,3,False
M4_032,2020-08-31,TRAIN,2,1.0,3,False
M4_032,2020-09-01,TRAIN,4,2.0,3,False
M4_032,2020-09-08,TRAIN,5,2.5,3,False
M4_032,2020-09-09,TRAIN,2,1.0,3,False
M4_032,2022-01-03,VAL,4,2.0,3,False
M4_032,2022-01-05,VAL,4,2.0,3,False
M4_032,2022-01-13,VAL,2,1.0,3,False
M4_032,2022-01-17,VAL,4,2.0,3,False
M4_032,2022-01-18,VAL,2,1.0,3,False
M4_032,2022-01-28,VAL,4,2.0,3,False
M4_032,2022-01-31,VAL,2,1.0,3,False
M4_032,2022-02-03,VAL,4,2.0,3,False
M4_032,2022-02-10,VAL,4,2.0,3,False
M4_032,2022-02-15,VAL,2,1.0,3,False
M4_032,2022-02-28,VAL,2,1.0,3,False
M4_032,2022-03-10,VAL,6,3.0,3,False
M4_032,2022-03-15,VAL,2,1.0,3,False
M4_032,2022-03-17,VAL,2,1.0,3,False
M4_032,2022-03-18,VAL,4,2.0,3,False
M4_032,2022-03-28,VAL,2,1.0,3,False
M4_032,2022-03-30,VAL,2,1.0,3,False
M4_032,2022-03-31,VAL,4,2.0,3,False
M4_032,2022-04-08,VAL,4,2.0,3,False
M4_032,2022-04-14,VAL,6,3.0,3,False
M4_032,2022-04-21,VAL,2,1.0,3,False
M4_032,2022-04-22,VAL,2,1.0,3,False
M4_032,2022-04-28,VAL,2,1.0,3,False
M4_032,2022-04-29,VAL,2,1.0,3,False
M4_032,2022-05-09,VAL,4,2.0,3,False
M4_032,2022-05-13,VAL,2,1.0,3,False
M4_032,2022-05-16,VAL,2,1.0,3,False
M4_032,2022-05-26,VAL,2,1.0,3,False
M4_032,2022-05-30,VAL,2,1.0,3,False
M4_032,2022-06-15,VAL,4,2.0,3,False
M4_032,2022-06-22,VAL,4,2.0,3,False
M4_032,2022-06-27,VAL,2,1.0,3,False
M4_032,2022-06-28,VAL,2,1.0,3,False
M4_032,2022-06-30,VAL,2,1.0,3,False
M4_032,2022-07-08,VAL,2,1.0,3,False
M4_032,2022-07-13,VAL,4,2.0,3,False
M4_032,2022-07-15,VAL,2,1.0,3,False
M4_032,2022-07-21,VAL,2,1.0,3,False
M4_032,2022-07-29,VAL,2,1.0,3,False
M4_032,2022-08-01,VAL,6,3.0,3,False
M4_032,2022-08-04,VAL,4,2.0,3,False
M4_032,2022-08-05,VAL,2,1.0,3,False
M4_032,2022-08-10,VAL,2,1.0,3,False
M4_032,2022-08-12,VAL,2,1.0,3,False
M4_032,2022-08-16,VAL,2,1.0,3,False
M4_032,2022-08-17,VAL,2,1.0,3,False
M4_032,2022-08-18,VAL,2,1.0,3,False
M4_032,2022-08-23,VAL,2,1.0,3,False
M4_032,2022-08-26,VAL,2,1.0,3,False
M4_032,2022-08-30,VAL,2,1.0,3,False
M4_032,2022-09-13,VAL,4,2.0,3,False
M4_032,2022-09-19,VAL,4,2.0,3,False
M4_032,2022-09-29,VAL,2,1.0,3,False
M4_032,2022-10-07,VAL,2,1.0,3,False
M4_032,2022-10-12,VAL,4,2.0,3,False
M4_032,2022-10-13,VAL,4,2.0,3,False
M4_032,2022-10-17,VAL,2,1.0,3,False
M4_032,2022-10-18,VAL,2,1.0,3,False
M4_032,2022-10-21,VAL,4,2.0,3,False
M4_032,2022-10-24,VAL,4,2.0,3,False
M4_032,2022-10-25,VAL,2,1.0,3,False
M4_032,2022-10-28,VAL,2,1.0,3,False
M4_032,2022-11-04,VAL,4,2.0,3,False
M4_032,2022-11-17,VAL,4,2.0,3,False
M4_032,2022-11-29,VAL,2,1.0,3,False
M4_032,2022-11-30,VAL,2,1.0,3,False
M4_032,2022-12-01,VAL,4,2.0,3,False
M4_032,2022-12-05,VAL,6,3.0,3,False
M4_032,2022-12-07,VAL,4,2.0,3,False
M4_032,2022-12-15,VAL,2,1.0,3,False
M4_032,2022-12-19,VAL,4,2.0,3,False
M4_032,2022-12-27,VAL,2,1.0,3,False
M4_032,2022-12-30,VAL,2,1.0,3,False
M4_032,2023-01-05,VAL,6,3.0,3,False
M4_032,2023-01-06,VAL,2,1.0,3,False
M4_032,2023-01-11,VAL,4,2.0,3,False
M4_032,2023-01-12,VAL,4,2.0,3,False
M4_032,2023-01-17,VAL,2,1.0,3,False
M4_032,2023-01-23,VAL,2,1.0,3,False
M4_032,2023-01-24,VAL,4,2.0,3,False
M4_032,2023-01-26,VAL,2,1.0,3,False
M4_032,2023-01-30,VAL,2,1.0,3,False
M4_032,2023-02-13,VAL,6,3.0,3,False
M4_032,2023-02-15,VAL,2,1.0,3,False
M4_032,2023-02-20,VAL,2,1.0,3,False
M4_032,2023-02-21,VAL,4,2.0,3,False
M4_032,2023-02-22,VAL,4,2.0,3,False
M4_032,2023-02-27,VAL,2,1.0,3,False
M4_032,2023-02-28,VAL,4,2.0,3,False
M4_032,2023-03-02,VAL,4,2.0,3,False
M4_032,2023-03-07,VAL,4,2.0,3,False
M4_032,2023-03-09,VAL,2,1.0,3,False
M4_032,2023-03-13,VAL,2,1.0,3,False
M4_032,2023-03-20,VAL,2,1.0,3,False
M4_032,2023-03-22,VAL,2,1.0,3,False
M4_032,2023-04-04,VAL,6,3.0,3,False
M4_032,2023-04-10,VAL,4,2.0,3,False
M4_032,2023-04-11,VAL,2,1.0,3,False
M4_032,2023-04-17,VAL,2,1.0,3,False
M4_032,2023-04-19,VAL,2,1.0,3,False
M4_032,2023-04-26,VAL,2,1.0,3,False
M4_032,2023-04-28,VAL,2,1.0,3,False
M4_032,2023-05-01,VAL,2,1.0,3,False
M4_032,2023-05-02,VAL,2,1.0,3,False
M4_032,2023-05-03,VAL,2,1.0,3,False
M4_032,2023-05-04,VAL,4,2.0,3,False
M4_032,2023-05-08,VAL,2,1.0,3,False
M4_032,2023-05-11,VAL,2,1.0,3,False
M4_032,2023-05-12,VAL,2,1.0,3,False
M4_032,2023-05-18,VAL,2,1.0,3,False
M4_032,2023-05-22,VAL,2,1.0,3,False
M4_032,2023-05-24,VAL,2,1.0,3,False
M4_032,2023-05-26,VAL,6,3.0,3,False
M4_032,2023-06-06,VAL,4,2.0,3,False
M4_032,2023-06-07,VAL,4,2.0,3,False
M4_032,2023-06-12,VAL,2,1.0,3,False
M4_032,2023-06-13,VAL,2,1.0,3,False
M4_032,2023-06-14,VAL,2,1.0,3,False
M4_032,2023-06-15,VAL,2,1.0,3,False
M4_032,2023-06-16,VAL,6,3.0,3,False
M4_032,2023-06-22,VAL,4,2.0,3,False
M4_032,2023-06-26,VAL,2,1.0,3,False
M4_032,2023-06-28,VAL,2,1.0,3,False
M4_032,2023-06-29,VAL,2,1.0,3,False
M4_032,2023-06-30,VAL,2,1.0,3,False
M4_032,2023-07-03,VAL,2,1.0,3,False
M4_032,2023-07-06,VAL,2,1.0,3,False
M4_032,2023-07-10,VAL,4,2.0,3,False
M4_032,2023-07-12,VAL,2,1.0,3,False
M4_032,2023-07-14,VAL,4,2.0,3,False
M4_032,2023-07-21,VAL,2,1.0,3,False
M4_032,2023-07-27,VAL,2,1.0,3,False
M4_032,2023-07-31,VAL,2,1.0,3,False
M4_032,2023-08-02,VAL,4,2.0,3,False
M4_032,2023-08-07,VAL,2,1.0,3,False
M4_032,2023-08-11,VAL,2,1.0,3,False
M4_032,2023-08-14,VAL,2,1.0,3,False
M4_032,2023-08-18,VAL,2,1.0,3,False
M4_032,2023-08-22,VAL,2,1.0,3,False
M4_032,2023-08-30,VAL,4,2.0,3,False
M4_032,2023-09-01,VAL,6,3.0,3,False
M4_032,2023-09-07,VAL,2,1.0,3,False
M4_032,2023-09-08,VAL,2,1.0,3,False
M4_032,2023-09-11,VAL,2,1.0,3,False
M4_032,2023-09-29,VAL,2,1.0,3,False
M4_032,2023-10-06,VAL,4,2.0,3,False
M4_032,2023-10-09,VAL,4,2.0,3,False
M4_032,2023-10-10,VAL,4,2.0,3,False
M4_032,2023-10-11,VAL,2,1.0,3,False
M4_032,2023-10-12,VAL,2,1.0,3,False
M4_032,2023-10-13,VAL,2,1.0,3,False
M4_032,2023-10-17,VAL,4,2.0,3,False
M4_032,2023-10-25,VAL,2,1.0,3,False
M4_032,2023-10-26,VAL,2,1.0,3,False
M4_032,2023-10-27,VAL,2,1.0,3,False
M4_032,2023-10-31,VAL,2,1.0,3,False
M4_032,2023-11-06,VAL,2,1.0,3,False
M4_032,2023-11-09,VAL,4,2.0,3,False
M4_032,2023-11-14,VAL,2,1.0,3,False
M4_032,2023-11-20,VAL,2,1.0,3,False
M4_032,2023-11-22,VAL,2,1.0,3,False
M4_032,2023-11-24,VAL,2,1.0,3,False
M4_032,2023-11-28,VAL,2,1.0,3,False
M4_032,2023-12-01,VAL,4,2.0,3,False
M4_032,2023-12-04,VAL,2,1.0,3,False
M4_032,2023-12-12,VAL,2,1.0,3,False
M4_032,2023-12-14,VAL,2,1.0,3,False
M4_032,2023-12-22,VAL,2,1.0,3,False
M4_032,2023-12-29,VAL,4,2.0,3,False
M4_032,2024-01-03,TEST,4,2.0,3,False
M4_032,2024-01-05,TEST,2,1.0,3,False
M4_032,2024-01-09,TEST,2,1.0,3,False
M4_032,2024-01-10,TEST,2,1.0,3,False
M4_032,2024-01-11,TEST,2,1.0,3,False
M4_032,2024-01-17,TEST,2,1.0,3,False
M4_032,2024-01-24,TEST,4,2.0,3,False
M4_032,2024-01-25,TEST,2,1.0,3,False
M4_032,2024-01-31,TEST,4,2.0,3,False
M4_032,2024-02-01,TEST,2,1.0,3,False
M4_032,2024-02-02,TEST,2,1.0,3,False
M4_032,2024-02-07,TEST,2,1.0,3,False
M4_032,2024-02-08,TEST,4,2.0,3,False
M4_032,2024-02-13,TEST,2,1.0,3,False
M4_032,2024-02-22,TEST,2,1.0,3,False
M4_032,2024-02-29,TEST,4,2.0,3,False
M4_032,2024-03-01,TEST,2,1.0,3,False
M4_032,2024-03-04,TEST,2,1.0,3,False
M4_036,2020-01-07,TRAIN,6,3.0,3,False
M4_036,2020-01-10,TRAIN,4,2.0,3,False
M4_036,2020-01-15,TRAIN,2,1.0,3,False
M4_036,2020-01-16,TRAIN,2,1.0,3,False
M4_036,2020-01-21,TRAIN,2,1.0,3,False
M4_036,2020-01-22,TRAIN,2,1.0,3,False
M4_036,2020-01-23,TRAIN,2,1.0,3,False
M4_036,2020-01-24,TRAIN,2,1.0,3,False
M4_036,2020-01-27,TRAIN,2,1.0,3,False
M4_036,2020-01-31,TRAIN,2,1.0,3,False
M4_036,2020-02-21,TRAIN,4,2.0,3,False
M4_036,2020-02-24,TRAIN,4,2.0,3,False
M4_036,2020-02-26,TRAIN,2,1.0,3,False
M4_036,2020-03-10,TRAIN,4,2.0,3,False
M4_036,2020-03-12,TRAIN,4,2.0,3,False
M4_036,2020-03-18,TRAIN,2,1.0,3,False
M4_036,2020-03-26,TRAIN,2,1.0,3,False
M4_036,2020-04-02,TRAIN,4,2.0,3,False
M4_036,2020-04-06,TRAIN,4,2.0,3,False
M4_036,2020-04-09,TRAIN,2,1.0,3,False
M4_036,2020-04-15,TRAIN,2,1.0,3,False
M4_036,2020-04-16,TRAIN,2,1.0,3,False
M4_036,2020-04-21,TRAIN,2,1.0,3,False
M4_036,2020-04-28,TRAIN,2,1.0,3,False
M4_036,2020-04-30,TRAIN,2,1.0,3,False
M4_036,2020-05-08,TRAIN,4,2.0,3,False
M4_036,2020-05-12,TRAIN,4,2.0,3,False
M4_036,2020-05-15,TRAIN,2,1.0,3,False
M4_036,2020-05-20,TRAIN,2,1.0,3,False
M4_036,2020-05-21,TRAIN,2,1.0,3,False
M4_036,2020-05-27,TRAIN,2,1.0,3,False
M4_036,2020-05-28,TRAIN,2,1.0,3,False
M4_036,2020-06-03,TRAIN,4,2.0,3,False
M4_036,2020-06-04,TRAIN,6,3.0,3,False
M4_036,2020-06-08,TRAIN,2,1.0,3,False
M4_036,2020-06-09,TRAIN,2,1.0,3,False
M4_036,2020-06-10,TRAIN,2,1.0,3,False
M4_036,2020-06-12,TRAIN,2,1.0,3,False
M4_036,2020-06-15,TRAIN,2,1.0,3,False
M4_036,2020-06-17,TRAIN,2,1.0,3,False
M4_036,2020-06-19,TRAIN,2,1.0,3,False
M4_036,2020-06-30,TRAIN,2,1.0,3,False
M4_036,2020-07-02,TRAIN,6,3.0,3,False
M4_036,2020-07-08,TRAIN,4,2.0,3,False
M4_036,2020-07-13,TRAIN,2,1.0,3,False
M4_036,2020-07-20,TRAIN,2,1.0,3,False
M4_036,2020-07-21,TRAIN,2,1.0,3,False
M4_036,2020-08-07,TRAIN,4,2.0,3,False
M4_036,2020-08-10,TRAIN,6,3.0,3,False
M4_036,2020-08-11,TRAIN,4,2.0,3,False
M4_036,2020-08-17,TRAIN,2,1.0,3,False
M4_036,2020-08-21,TRAIN,2,1.0,3,False
M4_036,2020-08-26,TRAIN,2,1.0,3,False
M4_036,2020-08-27,TRAIN,2,1.0,3,False
M4_036,2020-08-28,TRAIN,2,1.0,3,False
M4_036,2020-08-31,TRAIN,2,1.0,3,False
M4_036,2020-09-01,TRAIN,4,2.0,3,False
M4_036,2020-09-08,TRAIN,4,2.0,3,False
M4_036,2020-09-09,TRAIN,4,2.0,3,False
M4_036,2020-10-02,TRAIN,4,2.0,3,False
M4_036,2020-10-06,TRAIN,4,2.0,3,False
M4_036,2020-10-13,TRAIN,2,1.0,3,False
M4_036,2020-10-29,TRAIN,2,1.0,3,False
M4_036,2020-11-09,TRAIN,6,3.0,3,False
M4_036,2020-11-17,TRAIN,4,2.0,3,False
M4_036,2020-11-23,TRAIN,6,3.0,3,False
M4_036,2020-11-30,TRAIN,2,1.0,3,False
M4_036,2020-12-02,TRAIN,4,2.0,3,False
M4_036,2020-12-03,TRAIN,4,2.0,3,False
M4_036,2020-12-07,TRAIN,4,2.0,3,False
M4_036,2020-12-09,TRAIN,2,1.0,3,False
M4_036,2020-12-10,TRAIN,2,1.0,3,False
M4_036,2020-12-14,TRAIN,2,1.0,3,False
M4_036,2020-12-21,TRAIN,4,2.0,3,False
M4_036,2020-12-31,TRAIN,2,1.0,3,False
M4_036,2021-01-06,TRAIN,4,2.0,3,False
